score,lateness,num_posts,avg_post_length,category
40,-47,6,340.166666667,type1
50,-12,10,468.0,type1
50,-42,9,733.777777778,type1
50,70,10,410.7,type1
50,-29,12,790.833333333,type1
50,4,6,578.666666667,type1
50,-42,2,1362.5,type1
50,-34,8,827.0,type1
50,-47,7,521.571428571,type1
50,-31,6,235.833333333,type1
50,-23,9,454.777777778,type1
50,-6,8,857.125,type1
50,-43,7,520.571428571,type1
40,-23,6,568.0,type1
50,-33,5,589.6,type1
50,-13,9,385.555555556,type1
50,-14,3,1209.33333333,type1
50,-31,3,386.0,type1
50,-5,3,1113.0,type1
50,-4,4,813.75,type1
50,-37,2,1358.0,type1
50,32,3,1393.0,type1
50,-12,2,1619.0,type1
50,-23,3,1091.33333333,type1
50,-36,4,825.0,type1
50,-36,5,706.2,type1
50,-2,4,951.75,type1
50,-20,3,1168.66666667,type1
50,40,1,3557.0,type1
50,-9,5,547.2,type1
40,47,7,181.857142857,type1
50,16,1,1178.0,type1
0,0,0,0.0,type1
40,-27,1,574.0,type1
0,0,0,0.0,type1
40,-15,3,1000.66666667,type1
50,-27,2,809.0,type1
50,-2,1,1032.0,type1
0,0,0,0.0,type1
50,-15,2,184.5,type1
50,-36,2,948.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
50,-30,1,1229.0,type1
40,-41,1,722.0,type1
40,-30,2,662.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
50,43,3,416.666666667,type1
30,-4,1,715.0,type1
40,-38,1,1374.0,type1
40,-36,3,403.666666667,type1
30,32,2,612.0,type1
40,-34,4,296.25,type1
30,-34,1,584.0,type1
40,-47,1,1267.0,type1
0,0,0,0.0,type1
40,-43,1,1224.0,type1
50,-35,9,481.666666667,type1
50,-33,3,280.666666667,type1
50,-24,4,567.25,type1
50,-28,6,366.833333333,type1
50,-11,2,1013.0,type1
50,-36,1,1921.0,type1
50,-17,3,787.333333333,type1
40,-31,3,534.666666667,type1
40,-47,1,1978.0,type1
50,-23,4,1009.25,type1
50,-42,4,276.75,type1
50,-23,4,595.5,type1
50,-4,7,394.142857143,type1
50,-16,5,768.6,type1
50,-34,6,687.666666667,type1
50,-6,3,616.666666667,type1
50,-34,1,2165.0,type1
50,-46,2,1148.5,type1
50,-44,1,511.0,type1
40,-35,5,524.4,type1
50,-22,4,512.5,type1
40,-24,2,917.5,type1
50,-15,3,935.666666667,type1
50,-4,3,733.666666667,type1
50,-21,2,1136.5,type1
50,-8,1,2169.0,type1
50,-24,2,1057.0,type1
50,-7,4,575.75,type1
50,-12,2,1208.0,type1
50,-26,3,725.333333333,type1
40,-23,3,424.333333333,type1
50,-16,4,271.0,type1
40,-16,3,456.333333333,type1
0,0,0,0.0,type1
50,11,4,230.75,type1
0,0,0,0.0,type1
50,60,2,384.0,type1
50,-38,2,138.5,type1
50,59,1,556.0,type1
40,-15,7,222.857142857,type1
40,-33,2,135.0,type1
40,66,3,325.0,type1
0,0,0,0.0,type1
30,-13,3,688.666666667,type1
40,39,3,543.333333333,type1
0,0,0,0.0,type1
30,-1,4,177.25,type1
30,-7,1,434.0,type1
50,-26,1,513.0,type1
40,-42,2,94.5,type1
40,-35,3,189.0,type1
40,-42,1,584.0,type1
40,13,1,680.0,type1
40,-20,3,333.0,type1
0,0,0,0.0,type1
30,-10,1,732.0,type1
50,20,1,881.0,type1
40,3,2,512.0,type1
0,0,0,0.0,type1
40,-36,1,541.0,type1
30,68,7,308.571428571,type1
40,72,6,248.166666667,type1
30,-1,5,403.4,type1
40,-25,7,666.428571429,type1
40,5,2,908.5,type1
40,2,6,800.833333333,type1
50,47,3,1163.33333333,type1
40,27,7,479.142857143,type1
40,35,4,450.0,type1
50,-12,4,807.25,type1
50,-16,3,359.0,type1
40,-34,4,474.25,type1
50,-10,4,504.0,type1
40,43,6,762.833333333,type1
40,-2,5,723.6,type1
40,36,3,641.333333333,type1
40,49,3,617.0,type1
40,-32,2,861.0,type1
30,69,2,138.0,type1
40,5,3,648.666666667,type1
40,66,2,873.5,type1
50,71,1,1256.0,type1
30,-26,3,653.666666667,type1
40,-4,2,753.5,type1
40,4,2,870.5,type1
50,-23,2,805.5,type1
50,56,4,519.75,type1
40,-4,3,528.0,type1
40,-23,2,747.0,type1
30,-41,3,622.333333333,type1
0,0,0,0.0,type1
50,-34,1,681.0,type1
50,-33,4,489.75,type1
0,0,0,0.0,type1
50,-12,4,511.75,type1
50,-9,6,573.5,type1
0,0,0,0.0,type1
50,-40,1,1693.0,type1
40,-39,4,447.5,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
50,-5,7,277.714285714,type1
50,-14,4,533.5,type1
50,-7,3,574.0,type1
0,0,0,0.0,type1
50,-19,2,653.0,type1
50,-27,3,458.0,type1
40,-36,2,864.0,type1
50,-43,2,198.5,type1
50,-39,5,361.4,type1
40,-37,2,850.0,type1
50,-8,3,501.333333333,type1
50,-35,1,1784.0,type1
50,-10,2,763.5,type1
40,-46,3,692.333333333,type1
40,-27,2,655.5,type1
50,-27,1,1554.0,type1
50,-9,5,419.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
50,-38,5,533.6,type1
50,-31,5,230.8,type1
50,44,4,443.75,type1
50,71,3,674.333333333,type1
50,69,3,611.666666667,type1
40,-14,1,1407.0,type1
50,-24,3,1188.66666667,type1
50,68,3,445.333333333,type1
50,-41,5,372.0,type1
50,16,5,330.8,type1
50,-15,3,271.666666667,type1
50,40,4,504.5,type1
40,31,3,522.333333333,type1
50,-29,5,394.6,type1
50,-44,3,510.0,type1
50,-31,5,368.8,type1
50,52,3,658.333333333,type1
40,63,2,857.0,type1
50,60,4,200.5,type1
50,47,1,1319.0,type1
50,-47,2,826.5,type1
50,-18,2,677.5,type1
40,-34,2,818.5,type1
50,40,2,806.0,type1
40,38,2,845.5,type1
50,-29,3,720.0,type1
50,27,6,338.5,type1
50,-23,2,1081.5,type1
50,24,4,519.5,type1
50,30,2,922.0,type1
50,-22,5,393.2,type1
30,-14,4,163.75,type1
50,-19,7,286.428571429,type1
40,-17,3,561.666666667,type1
50,-17,3,581.666666667,type1
40,-35,4,393.25,type1
30,-41,5,658.6,type1
40,-46,1,1271.0,type1
50,-47,3,430.666666667,type1
30,-10,3,441.0,type1
50,-8,6,193.166666667,type1
40,-42,4,436.25,type1
30,-15,5,392.4,type1
40,-39,5,378.8,type1
50,-11,2,683.5,type1
30,-34,7,303.714285714,type1
50,-10,1,1844.0,type1
30,-5,2,1026.0,type1
40,-26,2,471.5,type1
40,-13,6,388.333333333,type1
40,-35,4,460.25,type1
40,-26,3,530.0,type1
50,-48,3,613.666666667,type1
50,-44,2,1137.0,type1
50,-12,3,581.333333333,type1
50,-43,2,668.5,type1
30,-38,2,721.5,type1
40,-47,3,513.0,type1
40,-33,4,501.5,type1
50,-10,4,545.5,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
40,-47,4,423.5,type1
40,-22,2,777.0,type1
30,-18,5,384.2,type1
40,-27,4,467.0,type1
40,-6,6,315.0,type1
30,-31,5,453.0,type1
40,-23,6,355.666666667,type1
0,0,0,0.0,type1
50,-32,4,468.25,type1
0,0,0,0.0,type1
40,-40,6,535.5,type1
0,0,0,0.0,type1
30,-16,1,1448.0,type1
0,0,0,0.0,type1
40,-28,1,1466.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
30,-38,1,1225.0,type1
0,0,0,0.0,type1
30,-20,1,2032.0,type1
40,-2,1,1707.0,type1
40,-29,5,438.2,type1
0,0,0,0.0,type1
40,-25,3,486.333333333,type1
40,-11,1,1293.0,type1
40,-46,2,857.0,type1
0,0,0,0.0,type1
50,-20,7,317.571428571,type1
50,-37,5,214.2,type1
0,0,0,0.0,type1
50,-28,5,638.2,type1
40,-18,2,850.5,type1
0,0,0,0.0,type1
40,-18,5,760.6,type1
50,-34,3,355.333333333,type1
50,-39,2,729.0,type1
50,-43,2,791.5,type1
50,-46,3,370.666666667,type1
50,-15,2,934.0,type1
0,0,0,0.0,type1
50,-23,4,573.75,type1
40,-35,2,1427.0,type1
50,-45,1,1318.0,type1
50,-33,1,1589.0,type1
50,-42,2,967.5,type1
50,-15,2,205.0,type1
40,-23,3,465.0,type1
50,-15,4,350.25,type1
0,0,0,0.0,type1
50,-47,3,652.0,type1
40,-2,2,732.0,type1
50,-9,2,886.0,type1
50,-17,3,599.0,type1
40,-40,3,491.0,type1
40,-1,2,822.5,type1
50,-46,1,1788.0,type1
40,-24,2,920.0,type1
50,-33,6,513.0,type1
50,-33,4,150.5,type1
50,-2,1,1157.0,type1
50,-32,3,561.333333333,type1
50,-46,3,491.333333333,type1
40,-27,7,548.285714286,type1
50,-37,4,508.25,type1
40,-17,2,802.0,type1
50,62,3,546.0,type1
50,4,3,593.666666667,type1
50,-8,3,307.666666667,type1
50,-20,6,364.333333333,type1
50,-48,4,439.75,type1
50,-1,5,392.0,type1
50,-36,5,329.4,type1
50,-38,4,499.25,type1
50,-9,3,559.333333333,type1
50,-27,2,818.0,type1
50,-39,4,251.75,type1
50,-9,3,573.0,type1
50,-39,2,713.5,type1
40,-43,5,308.6,type1
50,-23,2,1117.5,type1
50,-8,3,575.666666667,type1
50,-24,3,599.666666667,type1
50,-29,1,1181.0,type1
50,-46,4,475.25,type1
50,-43,2,929.5,type1
50,-31,2,795.5,type1
40,-29,1,1792.0,type1
50,-27,4,479.5,type1
30,-23,3,146.666666667,type1
50,-22,6,337.666666667,type1
0,0,0,0.0,type1
30,-33,2,512.0,type1
50,-31,4,718.0,type1
50,-1,6,255.166666667,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
40,-41,5,330.6,type1
40,-14,4,289.0,type1
40,-33,1,1228.0,type1
50,-20,6,362.333333333,type1
30,-23,2,555.5,type1
0,0,0,0.0,type1
40,-40,3,446.0,type1
30,-45,4,314.75,type1
0,0,0,0.0,type1
40,-26,1,178.0,type1
30,-11,2,647.0,type1
40,-1,2,503.0,type1
50,-44,3,443.0,type1
50,-16,1,1791.0,type1
40,-23,1,1448.0,type1
40,-5,1,1693.0,type1
40,-21,1,997.0,type1
30,-46,1,918.0,type1
30,-29,1,888.0,type1
0,0,0,0.0,type1
40,-46,1,1589.0,type1
50,-20,10,389.8,type1
40,-22,6,422.833333333,type1
50,1,7,526.714285714,type1
50,38,7,480.571428571,type1
50,-40,7,559.285714286,type1
50,10,8,403.75,type1
50,62,7,499.285714286,type1
50,36,1,2645.0,type1
40,-38,10,426.6,type1
50,57,10,355.4,type1
50,34,6,212.666666667,type1
50,-14,7,515.142857143,type1
50,8,5,694.0,type1
40,-19,5,733.8,type1
50,-18,8,830.25,type1
50,-41,5,644.0,type1
50,-22,4,914.0,type1
50,5,2,1839.0,type1
40,36,4,324.25,type1
50,-11,5,644.2,type1
50,56,5,551.0,type1
50,-37,3,859.0,type1
50,-13,3,1383.0,type1
50,30,2,1624.0,type1
50,-38,4,992.0,type1
50,-13,3,1209.33333333,type1
50,-8,3,1045.66666667,type1
40,35,3,1155.66666667,type1
50,31,7,569.142857143,type1
50,59,4,950.0,type1
30,-19,9,424.444444444,type1
40,6,6,586.5,type1
30,-18,7,682.0,type1
40,-24,7,532.0,type1
50,16,7,523.428571429,type1
50,-42,7,1282.71428571,type1
0,0,0,0.0,type1
40,-22,8,594.75,type1
40,-2,8,487.375,type1
0,0,0,0.0,type1
40,-22,6,252.166666667,type1
40,-20,8,808.125,type1
30,-7,8,476.875,type1
40,22,7,1318.57142857,type1
40,-46,5,1204.2,type1
40,9,5,637.2,type1
0,0,0,0.0,type1
40,-28,2,1704.0,type1
30,-33,2,607.5,type1
0,0,0,0.0,type1
30,-28,5,563.2,type1
30,39,2,1373.5,type1
40,-9,3,1472.0,type1
50,5,4,872.0,type1
0,0,0,0.0,type1
50,52,1,2712.0,type1
0,0,0,0.0,type1
30,-32,1,3164.0,type1
40,-35,2,1682.5,type1
0,0,0,0.0,type1
50,52,4,303.75,type1
30,8,6,190.833333333,type1
40,37,2,303.5,type1
50,17,5,252.6,type1
50,19,2,534.0,type1
40,-25,4,367.75,type1
40,53,5,557.0,type1
50,69,2,606.0,type1
50,-23,3,330.666666667,type1
30,-3,3,358.0,type1
30,-43,1,393.0,type1
40,27,4,266.25,type1
40,55,1,898.0,type1
40,6,3,532.666666667,type1
40,18,3,490.0,type1
40,48,2,417.0,type1
40,51,1,886.0,type1
40,69,4,326.25,type1
30,-30,1,45.0,type1
40,45,2,614.0,type1
30,22,1,942.0,type1
50,8,2,327.5,type1
40,20,1,1000.0,type1
50,30,1,849.0,type1
40,38,2,440.5,type1
50,26,2,605.0,type1
50,30,1,577.0,type1
40,52,1,1095.0,type1
40,13,1,1285.0,type1
30,51,4,403.75,type1
50,-34,4,472.25,type1
50,-12,3,328.0,type1
50,-46,5,384.0,type1
40,-13,4,452.75,type1
30,-5,4,436.0,type1
50,-40,2,586.5,type1
50,-28,3,1072.66666667,type1
40,-21,3,445.333333333,type1
40,-36,4,499.75,type1
0,0,0,0.0,type1
50,-36,3,287.333333333,type1
30,-41,5,341.6,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
50,-44,2,706.0,type1
30,-26,2,618.5,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
50,-27,3,479.333333333,type1
40,-20,1,1310.0,type1
30,-1,6,338.0,type1
40,-2,2,960.5,type1
40,-42,6,372.166666667,type1
50,-6,2,887.5,type1
50,-26,2,852.0,type1
40,-43,2,930.0,type1
50,-3,5,412.0,type1
50,-15,2,1020.5,type1
50,-30,2,1025.0,type1
50,37,5,391.0,type1
50,33,4,171.75,type1
40,46,5,512.2,type1
50,63,5,339.4,type1
50,72,4,464.75,type1
50,14,1,1543.0,type1
50,-33,4,498.75,type1
40,64,1,1167.0,type1
50,21,4,406.5,type1
50,-15,3,574.0,type1
40,63,3,189.666666667,type1
50,44,3,597.666666667,type1
40,64,5,401.6,type1
50,-9,7,284.714285714,type1
50,52,4,399.25,type1
50,6,3,633.333333333,type1
40,69,4,454.5,type1
50,9,5,493.8,type1
50,42,1,127.0,type1
40,22,5,433.0,type1
40,51,2,654.5,type1
50,16,1,1346.0,type1
40,41,3,768.333333333,type1
40,-41,1,1836.0,type1
40,38,2,847.5,type1
50,8,2,848.0,type1
50,47,1,1492.0,type1
50,66,5,467.8,type1
50,-40,3,666.333333333,type1
50,69,3,604.0,type1
50,-48,11,322.272727273,type1
40,-39,6,205.333333333,type1
50,-16,4,455.0,type1
40,-20,5,689.8,type1
50,-24,7,270.714285714,type1
50,34,4,444.0,type1
50,-35,6,532.166666667,type1
50,-39,1,1159.0,type1
0,0,0,0.0,type1
50,-35,4,385.5,type1
50,-23,2,247.5,type1
50,-20,4,497.5,type1
50,-46,4,812.25,type1
50,-37,5,632.0,type1
50,-14,3,1081.0,type1
50,-32,2,716.0,type1
50,-44,3,650.0,type1
50,72,3,708.0,type1
50,-8,2,208.0,type1
50,52,3,593.666666667,type1
50,-6,2,806.5,type1
50,-34,1,1343.0,type1
50,-25,4,571.25,type1
50,-12,2,982.0,type1
50,-4,3,618.333333333,type1
40,-29,6,341.5,type1
50,-15,1,1189.0,type1
50,-8,2,854.5,type1
50,-14,4,542.75,type1
50,-7,3,736.666666667,type1
50,-5,5,398.2,type1
50,-25,5,237.2,type1
50,-47,3,647.333333333,type1
50,-21,7,530.285714286,type1
50,-1,4,444.0,type1
50,-40,5,650.2,type1
50,-22,3,702.666666667,type1
50,-38,3,487.0,type1
50,-15,7,286.857142857,type1
50,-8,2,784.5,type1
50,-5,6,104.5,type1
50,-2,4,472.5,type1
50,-30,4,484.75,type1
40,-28,5,404.8,type1
50,-28,4,698.75,type1
50,-17,6,279.166666667,type1
50,-23,4,344.0,type1
50,-6,1,1891.0,type1
40,-1,2,323.0,type1
50,-25,2,829.5,type1
50,-36,3,621.666666667,type1
50,-6,2,685.5,type1
50,-9,1,1723.0,type1
50,-26,4,471.25,type1
40,-33,2,908.5,type1
50,-28,2,891.5,type1
50,-28,2,673.5,type1
50,-25,2,967.5,type1
50,-6,6,357.0,type1
50,-47,2,921.0,type1
50,56,9,283.333333333,type1
50,-8,4,263.0,type1
50,-10,5,314.6,type1
50,-47,4,776.0,type1
40,21,4,379.5,type1
50,-27,4,423.75,type1
50,52,5,419.4,type1
0,0,0,0.0,type1
50,71,3,624.333333333,type1
50,-45,1,1301.0,type1
40,-7,1,712.0,type1
50,-14,6,376.666666667,type1
50,-8,2,902.0,type1
40,47,6,572.833333333,type1
50,50,1,1541.0,type1
50,-36,5,344.8,type1
40,-38,4,373.25,type1
40,-7,5,402.8,type1
50,4,2,256.5,type1
40,22,5,425.8,type1
50,28,1,1305.0,type1
50,69,2,837.0,type1
50,59,2,999.0,type1
50,-18,4,482.5,type1
50,-33,3,634.666666667,type1
50,1,2,823.0,type1
0,0,0,0.0,type1
50,-18,2,793.5,type1
50,47,3,676.0,type1
50,-12,2,968.5,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
50,-33,2,525.0,type1
30,-22,1,677.0,type1
30,-1,2,376.0,type1
40,-6,2,548.5,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
30,-1,3,329.333333333,type1
40,-48,3,137.666666667,type1
50,-21,4,511.25,type1
0,0,0,0.0,type1
40,-34,2,633.0,type1
0,0,0,0.0,type1
30,-29,1,637.0,type1
0,0,0,0.0,type1
30,-36,1,1201.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
40,-44,1,786.0,type1
50,-9,5,227.8,type1
50,-44,1,1114.0,type1
40,-15,5,305.4,type1
50,-45,3,409.0,type1
40,-35,2,389.5,type1
40,-24,3,372.333333333,type1
40,-48,1,1171.0,type1
40,-21,1,1089.0,type1
30,-32,1,1179.0,type1
50,30,3,510.0,type1
40,-41,3,340.666666667,type1
30,11,3,277.333333333,type1
30,-14,6,562.666666667,type1
30,34,2,412.0,type1
40,-31,4,584.25,type1
40,62,4,741.75,type1
50,-6,3,531.0,type1
50,-6,1,1111.0,type1
40,42,2,471.0,type1
40,-42,2,433.5,type1
40,-16,5,387.2,type1
40,53,5,425.6,type1
40,34,1,795.0,type1
50,34,3,526.333333333,type1
50,11,2,535.5,type1
50,-37,1,803.0,type1
40,19,1,1056.0,type1
40,70,2,288.0,type1
30,-35,3,310.666666667,type1
40,28,1,1003.0,type1
50,-10,1,719.0,type1
40,-2,3,546.333333333,type1
40,-47,6,267.5,type1
40,66,2,447.0,type1
50,71,1,616.0,type1
40,40,4,276.5,type1
30,-34,1,783.0,type1
40,-47,2,599.0,type1
30,-25,1,1234.0,type1
30,-28,3,514.0,type1
40,-46,5,397.2,type1
40,11,5,358.0,type1
50,-22,7,705.571428571,type1
40,-40,2,871.5,type1
40,-38,5,346.0,type1
40,-35,7,656.285714286,type1
50,-43,6,389.0,type1
30,-32,4,855.5,type1
50,-45,6,623.0,type1
30,-39,3,255.666666667,type1
50,-8,4,444.25,type1
40,-15,4,486.75,type1
30,-32,5,893.2,type1
40,-27,4,371.25,type1
30,-14,2,595.5,type1
50,-33,5,427.2,type1
50,-1,2,895.0,type1
40,-46,1,523.0,type1
30,8,6,336.333333333,type1
30,-41,3,521.333333333,type1
50,-6,3,435.666666667,type1
40,-14,2,1052.5,type1
40,-35,2,972.0,type1
40,-22,2,820.0,type1
50,-26,3,580.666666667,type1
30,-22,2,772.0,type1
40,-14,2,807.0,type1
40,-37,3,603.333333333,type1
30,-33,6,355.666666667,type1
40,-32,13,800.076923077,type1
50,-6,7,258.428571429,type1
40,-14,7,458.0,type1
40,39,7,1298.0,type1
40,65,8,490.0,type1
30,-29,8,421.5,type1
40,-42,5,1377.8,type1
30,-16,4,682.5,type1
50,-34,7,467.142857143,type1
40,18,6,517.166666667,type1
40,5,4,387.25,type1
50,-11,7,557.0,type1
50,45,9,448.111111111,type1
40,64,9,1057.88888889,type1
40,2,10,951.9,type1
0,0,0,0.0,type1
30,-10,7,498.857142857,type1
50,-37,4,908.0,type1
30,-48,3,372.333333333,type1
50,7,10,352.8,type1
40,-43,5,639.0,type1
50,6,5,611.6,type1
40,16,3,1383.33333333,type1
50,5,1,3206.0,type1
30,-18,5,767.0,type1
50,51,3,1174.33333333,type1
50,-23,4,774.25,type1
40,-2,6,549.166666667,type1
30,22,6,676.833333333,type1
40,-12,3,1224.33333333,type1
50,-42,6,548.0,type1
50,-20,8,214.125,type1
50,-28,1,1863.0,type1
40,-42,6,995.0,type1
50,-6,3,636.333333333,type1
50,-23,5,403.2,type1
50,-30,4,1722.75,type1
50,-11,4,482.0,type1
50,-4,2,974.0,type1
50,-42,5,764.4,type1
50,-30,1,905.0,type1
50,-25,4,505.0,type1
40,-25,7,527.428571429,type1
50,-12,4,573.5,type1
50,-40,5,1338.4,type1
50,-23,3,787.666666667,type1
50,-33,2,1008.0,type1
50,-7,2,1156.0,type1
40,-5,1,611.0,type1
50,-31,7,374.571428571,type1
50,-40,3,684.333333333,type1
40,-17,2,1015.0,type1
50,-12,2,1264.5,type1
50,-36,4,636.75,type1
50,-44,5,533.4,type1
0,0,0,0.0,type1
50,-24,3,715.0,type1
50,-47,4,633.0,type1
50,-46,3,735.0,type1
50,-15,3,884.666666667,type1
